influencer_id,name,platform,niche,country,followers,following,follower_following_ratio,posts,account_creation_year,account_age_days,posting_freq_per_week,avg_likes,avg_comments,avg_views,engagement_rate,follower_growth_30d,bot_score,fraud_flag,sentiment_score,content_type,relevance_score,age_13_17_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_plus_pct,male_pct,female_pct,other_pct,estimated_cpa,estimated_roi_score
inf_100927,Harper Wilson,YouTube,Gaming,France,10967,2274,4.82,23,2016,3427,6,278,24,24345,0.0281,-29,0.03,0,-0.005,Long-form,0.191,0.061,0.289,0.201,0.07,0.378,0.903,0.097,0.001,783.17,0
inf_100928,Reese Rodriguez,YouTube,Parenting,Nigeria,10047,2150,4.67,403,2023,909,2,200,9,22347,0.0306,-147,0.232,0,0.333,Long-form,0.173,0.073,0.128,0.222,0.039,0.538,0.252,0.745,0.003,672.18,0
inf_100929,Avery Smith,Instagram,Gaming,United States,15503,3241,4.78,157,2018,2825,3,365,57,851,0.017,705,0.267,0,-0.043,Carousel,0.196,0.046,0.089,0.12,0.233,0.512,0.653,0.342,0.005,1190.91,0
inf_100930,Charlie Davis,Instagram,Travel,Japan,1609,195,8.25,8,2017,2943,3,44,4,89,0.0252,3,0.488,0,0.384,Carousel,0.177,0.07,0.06,0.177,0.118,0.575,0.461,0.535,0.004,933.95,0.022
inf_100931,Jamie Lopez,TikTok,Fashion,Kenya,7735,1081,7.16,125,2021,1509,1,290,22,19911,0.0277,3,0.135,0,0.217,Short,0.263,0.003,0.154,0.12,0.197,0.527,0.832,0.167,0,178.65,0.048
inf_100932,Hayden Nguyen,Twitter,Lifestyle,Kenya,500,13,38.46,340,2024,433,6,13,0,50,0.0396,14,0.328,1,0.704,Text,0.526,0.058,0.211,0.189,0.173,0.37,0.764,0.236,0,136.97,0.053
inf_100933,Jules Davis,YouTube,Tech,Japan,35958,3558,10.11,259,2018,2705,5,645,73,106250,0.0206,-199,0.041,0,0.084,Long-form,0.204,0.001,0.202,0.246,0.06,0.49,0.21,0.789,0.001,1632.75,0
inf_100934,Jordan Martin,Instagram,Fitness,Spain,525,24,21.88,134,2020,2115,5,11,0,50,0.0312,9,0.79,1,-0.038,Reel,0.125,0.005,0.189,0.108,0.159,0.539,0.662,0.338,0,681.08,0.099
inf_100935,Rowan Thomas,Instagram,Parenting,Germany,70816,20869,3.39,393,2023,999,9,1088,151,4047,0.0121,-100,0.567,0,0.094,Carousel,0,0.041,0.189,0.152,0.131,0.486,0.841,0.152,0.007,1035.3,0
inf_100936,Kendall Jackson,Instagram,Education,Kenya,3767,430,8.76,26,2021,1668,5,44,6,55,0.009,-254,0.663,0,0.232,Photo,0.395,0.081,0.263,0.417,0.239,0,0.642,0.357,0.002,4273.33,0
inf_100937,Rowan Smith,Twitter,Food,Indonesia,3152,649,4.86,481,2023,930,7,88,9,196,0.0282,68,0.439,0,-0.354,Thread,0.766,0.066,0.173,0.287,0.139,0.334,0.439,0.561,0,287.04,0.094
inf_100938,Skyler Kumar,Instagram,Fashion,Brazil,2340,378,6.19,375,2023,897,4,27,1,64,0.0159,42,0.091,0,0.107,Story,0.115,0.017,0.094,0.427,0.192,0.27,0.722,0.276,0.002,2552.66,0
inf_100939,Jamie Wang,YouTube,Entertainment,Japan,5580,907,6.15,246,2020,1997,3,54,7,8316,0.014,115,0.241,0,0.134,Long-form,0.296,0.072,0.345,0.229,0.144,0.21,0.157,0.841,0.002,1076.08,0.028
inf_100940,Jules Robinson,Instagram,Travel,Kenya,61821,3806,16.24,341,2019,2246,1,1601,110,4603,0.0242,-3231,0.34,0,-0.03,Reel,0.412,0.014,0.269,0.178,0.136,0.403,0.648,0.352,0,1277.29,0
inf_100941,Hayden Johnson,YouTube,Gaming,Mexico,500,63,7.94,157,2017,3062,5,12,0,379,0.0248,-15,0.106,1,0.163,Shorts,0,0.077,0.165,0.14,0.018,0.6,0.358,0.636,0.006,1589.77,0
inf_100942,Kai Lee,YouTube,Lifestyle,Australia,68250,23000,2.97,225,2023,918,5,1647,156,180140,0.0209,3063,0.407,0,-0.164,Live,0.463,0.017,0.227,0.459,0.081,0.215,0.309,0.689,0.002,430.16,0.074
inf_100943,Blake Jackson,TikTok,Beauty,India,12661,3583,3.53,164,2019,2313,6,109,18,22660,0.0103,155,0.247,0,-0.418,Live,0.174,0.112,0.173,0.231,0.185,0.3,0.475,0.525,0,3269.36,0
inf_100944,Reese Patel,Instagram,Parenting,Philippines,925,355,2.61,88,2022,1317,3,13,0,50,0.016,-43,0.286,1,-0.014,Story,0.354,0.003,0.173,0.072,0.136,0.615,0.818,0.175,0.007,1602.57,0
inf_100945,Sam Lewis,Instagram,Gaming,Nigeria,1144,460,2.49,168,2017,3170,5,28,4,50,0.0409,14,0.197,0,-0.455,Reel,0.2,0.009,0.276,0.239,0.078,0.397,0.846,0.152,0.002,2566.68,0.02
inf_100946,Quinn Nguyen,Instagram,Fitness,Canada,93394,15789,5.92,60,2019,2440,1,1409,40,4071,0.0139,-3464,0.547,0,0.02,Carousel,0.248,0.052,0.32,0.177,0.121,0.329,0.495,0.504,0.001,2313.48,0
inf_100947,Casey Lewis,Twitter,Lifestyle,Spain,974,216,4.51,116,2021,1784,4,21,0,50,0.023,-7,0.564,1,-0.364,Image,0.092,0.009,0.173,0.135,0.039,0.644,0.14,0.86,0,1865.86,0.092
inf_100948,Sydney Lee,TikTok,Photography,Philippines,1164,151,7.71,66,2023,934,5,42,5,1936,0.0271,20,0.128,0,0.367,Short,0.438,0.008,0.269,0.378,0.047,0.298,0.433,0.559,0.008,1285.98,0.002
inf_100949,Taylor Robinson,YouTube,Travel,Nigeria,54583,9509,5.74,26,2017,3051,5,673,33,125992,0.0111,963,0.645,0,-0.183,Long-form,0.443,0.095,0.229,0.444,0.023,0.209,0.69,0.306,0.004,1712.65,0.013
inf_100950,Elliot Thomas,YouTube,Fashion,Canada,15206,3197,4.76,78,2023,792,6,449,31,13887,0.0322,611,0.138,0,0.477,Long-form,0.314,0.048,0.318,0.218,0.046,0.37,0.203,0.797,0.001,506.38,0.062
inf_100951,Jamie Taylor,YouTube,Tech,Indonesia,1972,570,3.46,382,2017,3187,5,38,1,1682,0.0239,584,0.738,1,-0.172,Shorts,0.335,0.017,0.255,0.287,0.042,0.4,0.274,0.72,0.005,3863.43,0.085
inf_100952,Jamie Robinson,Instagram,Finance,Canada,9036,2918,3.1,96,2016,3580,4,233,17,724,0.0195,234,0.082,0,0.309,Reel,0.357,0.01,0.156,0.13,0.031,0.672,0.854,0.141,0.005,2644.39,0.05
inf_100953,Jules Nguyen,Twitter,Health,Spain,856,143,5.99,276,2022,1344,7,18,1,50,0.0361,-1,0.232,0,0.144,Thread,0.531,0.006,0.156,0.525,0.053,0.259,0.349,0.647,0.003,950.89,0
inf_100954,Quinn Clark,Instagram,Food,Mexico,37185,7408,5.02,39,2021,1481,4,866,119,1472,0.027,-577,0.069,0,0.366,Photo,0.126,0.025,0.123,0.429,0.123,0.3,0.752,0.248,0,985.34,0
inf_100955,Casey Lewis,Instagram,Art,United Kingdom,34911,5644,6.19,110,2024,399,4,1680,222,4119,0.0355,400,0.145,0,0.107,Story,0.061,0.013,0.483,0.284,0.075,0.146,0.162,0.832,0.007,814.36,0.017
inf_100956,Kendall Moore,YouTube,Travel,Canada,20723,4034,5.14,24,2017,2938,7,393,67,31930,0.0169,841,0.403,0,0.429,Long-form,0.063,0.062,0.087,0.316,0.056,0.479,0.859,0.138,0.003,1187.96,0
inf_100957,Alex Kumar,Instagram,Gaming,Philippines,11395,1823,6.25,30,2017,3242,1,466,63,1432,0.0399,396,0.577,0,0.036,Photo,0.167,0.046,0.103,0.328,0.04,0.483,0.796,0.195,0.009,104.52,0
inf_100958,Jules Garcia,Instagram,Fitness,Australia,106965,26017,4.11,192,2020,2102,5,1918,251,1933,0.0235,424,0.143,0,0.267,Photo,0.08,0.058,0.352,0.187,0.043,0.36,0.809,0.186,0.005,754.27,0
inf_100959,Casey Thomas,TikTok,Finance,France,7368,682,10.8,187,2018,2788,5,341,44,13883,0.0366,60,0.085,0,-0.162,Short,0.442,0.035,0.073,0.193,0.081,0.617,0.216,0.782,0.002,1206.43,0
inf_100960,Avery Lewis,Instagram,Tech,India,964,113,8.53,48,2017,3246,3,25,4,70,0.035,360,1,1,0.175,Photo,0.231,0.008,0.392,0.285,0.086,0.23,0.498,0.501,0.001,535.67,0.029
inf_100961,Riley Wang,YouTube,Food,Mexico,18160,5504,3.3,129,2017,3068,4,222,14,42001,0.0154,808,0.267,0,0.621,Long-form,0.551,0.059,0.173,0.137,0.032,0.6,0.546,0.449,0.005,1383.71,0
inf_100962,Kai Walker,Instagram,Fashion,Kenya,179878,42669,4.22,398,2017,3279,4,1641,111,6018,0.0121,10515,0.194,0,0.102,Story,0.197,0.006,0.35,0.466,0.083,0.096,0.632,0.366,0.003,275.52,0.083
inf_100963,Alex Garcia,Instagram,Fashion,Indonesia,1259,153,8.23,38,2022,1371,4,6,0,50,0.0068,29,0.672,1,-0.247,Photo,0.107,0.024,0.131,0.154,0.159,0.532,0.878,0.121,0.001,4498.75,0
inf_100964,Alex Davis,Instagram,Art,Japan,3582,1457,2.46,5,2018,2900,4,21,1,50,0.0045,-140,0.237,0,-0.242,Photo,0.429,0.064,0.266,0.104,0.101,0.464,0.692,0.307,0,3401.64,0.005
inf_100965,Finley Lewis,Instagram,Fashion,United Kingdom,12439,276,45.07,211,2019,2359,5,214,35,279,0.016,376,0.505,0,-0.396,Photo,0.556,0.002,0.111,0.317,0.217,0.353,0.422,0.572,0.006,1718.86,0
inf_100966,Morgan Taylor,TikTok,Food,Indonesia,6763,1203,5.62,11,2021,1764,3,248,26,8179,0.0331,403,0.18,0,-0.298,Live,0.067,0.026,0.112,0.306,0.21,0.345,0.161,0.833,0.006,159.5,0.045
inf_100967,Quinn Patel,Instagram,Health,Kenya,1327,225,5.9,782,2021,1687,4,35,2,50,0.0196,-31,0.244,0,-0.151,Reel,0.268,0.04,0.256,0.084,0.076,0.544,0.515,0.482,0.003,1939.28,0.004
inf_100968,Riley Kumar,YouTube,Fitness,Kenya,53251,17785,2.99,188,2018,2765,1,591,85,131402,0.0142,1884,0.364,0,-0.416,Long-form,0.357,0.008,0.256,0.222,0.087,0.427,0.507,0.491,0.003,922.42,0.046
inf_100969,Sam Garcia,YouTube,Food,Brazil,362163,39056,9.27,127,2024,718,3,4912,343,897771,0.0224,1579,0.794,1,0.062,Long-form,0.476,0.019,0.252,0.211,0.099,0.419,0.595,0.402,0.003,1501.37,0.06
inf_100970,Dakota Rodriguez,YouTube,Parenting,Spain,12108,1922,6.3,112,2022,1343,2,181,31,17272,0.0139,573,0.075,0,-0.125,Live,0.265,0.062,0.206,0.377,0.04,0.315,0.415,0.582,0.003,1166.7,0.043
inf_100971,Drew Wang,Twitter,Fitness,Kenya,1041,152,6.85,170,2018,2816,4,45,7,80,0.0433,-26,0.226,0,0.297,Text,0.619,0.095,0.451,0.362,0.054,0.036,0.761,0.237,0.002,969.97,0.03
inf_100972,Dakota Johnson,TikTok,Art,United Kingdom,618,51,12.12,19,2021,1782,2,14,1,382,0.0232,-2,0.159,0,0.423,Short,0.19,0.009,0.298,0.205,0.114,0.375,0.164,0.832,0.004,427.86,0.051
inf_100973,Parker Lopez,Instagram,Health,Indonesia,9653,2017,4.79,532,2023,767,1,184,7,653,0.0295,-358,0.126,0,0.21,Carousel,0.159,0.088,0.445,0.252,0.025,0.189,0.411,0.587,0.002,2279.39,0.101
inf_100974,Elliot Davis,Instagram,Tech,Mexico,37368,6728,5.55,197,2017,3169,1,656,40,2382,0.0182,754,0.323,0,0.307,Story,0.349,0.046,0.147,0.304,0.236,0.268,0.26,0.737,0.003,495.66,0
inf_100975,Drew Taylor,Instagram,Lifestyle,Mexico,13665,4519,3.02,41,2020,1879,2,240,24,431,0.0212,363,0.552,0,-0.18,Reel,0.018,0.019,0.292,0.081,0.068,0.54,0.712,0.278,0.01,812.97,0
inf_100976,Jordan Lopez,YouTube,Fashion,Nigeria,8812,4746,1.86,165,2020,1912,6,226,35,17436,0.0313,179,0.257,0,-0.399,Long-form,0.333,0.003,0.223,0.143,0.051,0.58,0.385,0.61,0.004,1478.9,0
inf_100977,Drew Nguyen,Instagram,Food,India,2488,823,3.02,29,2023,758,7,49,2,87,0.0256,-14,0.638,0,-0.507,Reel,0.138,0.043,0.135,0.08,0.063,0.679,0.202,0.797,0.001,1539.31,0.087
inf_100978,Reese Smith,YouTube,Parenting,Brazil,1540,246,6.26,5,2017,2995,3,51,1,1398,0.0387,-5,0.565,0,-0.124,Live,0.168,0.022,0.256,0.346,0.042,0.335,0.543,0.456,0,231.7,0
inf_100979,Dakota Lewis,YouTube,Beauty,Mexico,33636,2102,16,199,2020,2084,1,406,12,12016,0.0137,6,0.47,0,0.031,Shorts,0.12,0.024,0.247,0.229,0.043,0.457,0.807,0.188,0.005,995.23,0.022
inf_100980,Lee Walker,Instagram,Lifestyle,France,27567,2854,9.66,209,2024,468,3,226,22,617,0.0097,1008,0.214,0,0.047,Reel,0.234,0.033,0.297,0.184,0.059,0.427,0.449,0.55,0.001,3292.18,0.049
inf_100981,Kai Anderson,TikTok,Fashion,Canada,621,81,7.67,175,2019,2423,7,6,0,437,0.0078,-21,0.045,1,0.184,Live,0.067,0.041,0.381,0.189,0.04,0.35,0.506,0.493,0.001,5000,0.065
inf_100982,Cameron Lopez,Instagram,Entertainment,Indonesia,81316,6161,13.2,41,2022,1374,5,3117,83,3232,0.0285,-18,0.672,0,0.259,Carousel,0.272,0.059,0.134,0.205,0.01,0.593,0.267,0.726,0.007,1949.59,0
inf_100983,Blake Patel,Instagram,Finance,United States,16008,4910,3.26,185,2020,2108,1,480,25,630,0.0283,-547,0.233,0,0.548,Reel,0.597,0.005,0.355,0.469,0.172,0,0.5,0.498,0.002,634.29,0
inf_100984,Sam Wilson,TikTok,Food,Canada,69204,17400,3.98,12,2021,1613,8,1638,214,79389,0.0171,-158,0.168,0,0.265,Short,0.202,0.059,0.105,0.519,0.222,0.095,0.333,0.667,0,1164.27,0
inf_100985,Jules Gonzalez,YouTube,Gaming,United Kingdom,1033,168,6.15,188,2021,1705,3,40,6,2176,0.0279,10,0.218,0,0.181,Long-form,0.048,0.04,0.053,0.37,0.171,0.366,0.133,0.861,0.006,380.35,0
inf_100986,Emerson Martin,YouTube,Finance,France,995,165,6.03,161,2019,2282,3,31,4,842,0.0357,73,0.564,0,-0.116,Long-form,0.446,0.029,0.06,0.16,0.033,0.719,0.335,0.665,0,676.29,0
inf_100987,Jordan Wilson,Instagram,Art,Japan,5033,1179,4.27,213,2023,786,7,99,14,362,0.0207,-50,0.591,0,-0.443,Carousel,0.189,0.018,0.22,0.178,0.087,0.498,0.511,0.482,0.007,883.86,0
inf_100988,Charlie Hall,Instagram,Entertainment,India,14283,3325,4.3,452,2018,2685,5,121,4,225,0.0062,583,0.179,0,-0.093,Photo,0.238,0.002,0.201,0.293,0.032,0.471,0.431,0.566,0.003,738,0.017
inf_100989,Hayden Johnson,TikTok,Food,United Kingdom,130567,19105,6.83,380,2019,2466,7,789,65,155937,0.0056,-5394,0.143,0,0.019,Short,0.192,0.026,0.066,0.14,0.036,0.731,0.361,0.639,0,2093.19,0.017
inf_100990,Kendall Johnson,TikTok,Finance,India,22815,3376,6.76,789,2021,1561,4,201,35,20272,0.0115,255,0.21,0,-0.483,Short,0.293,0.149,0.109,0.219,0.127,0.397,0.267,0.732,0,1168.25,0.101
inf_100991,Quinn Moore,YouTube,Beauty,Germany,5999,1765,3.4,748,2018,2659,4,159,28,5910,0.023,67,0.405,0,-0.155,Long-form,0.102,0.051,0.107,0.176,0.049,0.618,0.05,0.949,0.001,3384.21,0
inf_100992,Casey Johnson,Instagram,Education,United States,1236,133,9.29,296,2017,3077,3,14,1,50,0.0153,40,0.206,0,0.438,Carousel,0.496,0.074,0.155,0.457,0.075,0.239,0.306,0.693,0.001,4679.61,0
inf_100993,Casey Kumar,YouTube,Health,France,63309,20231,3.13,627,2023,982,4,1499,200,69379,0.0272,-404,0.118,0,0.078,Long-form,0.51,0.04,0.145,0.243,0.16,0.412,0.564,0.434,0.003,1503.37,0.019
inf_100994,Reese Jackson,Instagram,Tech,Nigeria,1365,304,4.49,404,2021,1547,4,12,2,50,0.012,-18,0.36,0,0.154,Carousel,0.185,0.04,0.193,0.192,0.125,0.449,0.711,0.285,0.004,335.29,0
inf_100995,Sydney Thomas,Instagram,Travel,Nigeria,86500,34052,2.54,260,2016,3542,2,940,86,2881,0.0137,-4533,0.318,0,0.457,Reel,0.307,0.075,0.127,0.384,0.278,0.135,0.339,0.658,0.003,750.01,0.066
inf_100996,Charlie Miller,Twitter,Lifestyle,Nigeria,2806,457,6.14,16,2024,659,1,10,0,50,0.0063,56,0.093,1,0.132,Text,0.409,0.006,0.105,0.217,0.024,0.649,0.05,0.95,0,1991.44,0.019
inf_100997,Skyler Moore,Instagram,Entertainment,Germany,81413,6002,13.56,10,2024,640,5,1655,210,2175,0.0156,-754,0.627,0,0.012,Photo,0,0.007,0.17,0.104,0.166,0.553,0.457,0.538,0.005,888.43,0
inf_100998,Drew Martinez,Twitter,Tech,United States,13107,2854,4.59,364,2017,2997,5,231,40,546,0.0211,534,0.265,0,0.214,Text,0.29,0.039,0.147,0.232,0.092,0.489,0.368,0.628,0.005,3499.07,0
inf_100999,Hayden Anderson,Instagram,Finance,France,5131,497,10.32,135,2016,3479,3,109,14,183,0.032,130,0.143,0,0.928,Reel,0.278,0.033,0.072,0.205,0.015,0.675,0.812,0.188,0.001,296.93,0
inf_101000,Reese Rodriguez,Instagram,Fashion,Spain,2783,264,10.54,337,2024,558,6,45,6,142,0.0244,1017,0.676,0,-0.012,Carousel,0.22,0.036,0.232,0.248,0.151,0.333,0.235,0.761,0.004,852.92,0
inf_101001,Jordan Lewis,YouTube,Education,Spain,5126,2100,2.44,75,2024,675,4,155,13,14966,0.029,-83,0.9,1,-0.096,Long-form,0.225,0.061,0.144,0.078,0.215,0.501,0.294,0.706,0,1493.78,0.055
inf_101002,Charlie Wang,TikTok,Fitness,Nigeria,14629,4200,3.48,101,2023,984,5,598,21,36594,0.0294,236,0.262,0,0.236,Short,0.191,0.001,0.162,0.433,0.112,0.293,0.778,0.219,0.002,419.85,0
inf_101003,Jules Jackson,TikTok,Gaming,Germany,8341,1427,5.85,241,2021,1491,4,149,7,3296,0.0251,131,0.502,0,0.224,Short,0.274,0.04,0.052,0.05,0.084,0.774,0.085,0.914,0,625.74,0.035
inf_101004,Blake Perez,TikTok,Fitness,Brazil,2851,629,4.53,494,2017,3057,1,28,4,3292,0.0149,-14,0.07,0,0.064,Short,0.561,0.007,0.152,0.211,0.117,0.513,0.37,0.63,0,602.1,0.018
inf_101005,Elliot Thomas,YouTube,Finance,Indonesia,6787,1397,4.86,18,2024,614,7,164,16,2559,0.0255,318,0.357,0,0.062,Live,0.267,0.054,0.098,0.215,0.15,0.483,0.858,0.141,0.001,1297.25,0
inf_101006,Dakota Walker,YouTube,Fashion,United Kingdom,10031,2322,4.32,395,2017,3194,5,360,7,4097,0.0342,335,0.308,0,0.021,Long-form,0.19,0.003,0.08,0.25,0.157,0.51,0.65,0.35,0.001,816.73,0
inf_101007,Jamie Rodriguez,TikTok,Beauty,Mexico,500,78,6.41,315,2022,1320,1,9,1,257,0.023,35,0.009,0,0.346,Short,0.235,0.032,0.137,0.147,0.05,0.633,0.363,0.63,0.007,1416.95,0
inf_101008,Hayden Perez,Instagram,Entertainment,Nigeria,13299,115,115.64,76,2019,2380,3,288,28,526,0.0257,410,0.56,0,-0.571,Reel,0.512,0.058,0.312,0.322,0.011,0.295,0.453,0.546,0.001,903.42,0
inf_101009,Morgan Rodriguez,YouTube,Photography,Australia,1845,88,20.97,88,2024,660,5,50,7,2068,0.029,122,0.653,0,0.394,Long-form,0.416,0.027,0.215,0.352,0.14,0.266,0.688,0.312,0,893.78,0.002
inf_101010,Quinn Robinson,Instagram,Art,Canada,1008,129,7.81,10,2024,602,7,18,1,50,0.0213,66,0.33,0,0.1,Reel,0.22,0.078,0.179,0.201,0.068,0.474,0.53,0.466,0.004,884.23,0
inf_101011,Hayden Gonzalez,Twitter,Fashion,United States,500,75,6.67,5,2022,1174,5,24,0,53,0.0362,-2,0.435,1,-0.621,Thread,0.17,0.094,0.319,0.241,0.191,0.156,0.199,0.8,0.001,481.44,0.08
inf_101012,Emerson Harris,Twitter,Parenting,Canada,500,129,3.88,130,2018,2701,6,7,0,50,0.0223,-17,0.615,1,-0.673,Thread,0.136,0.034,0.127,0.157,0.056,0.626,0.503,0.495,0.002,990.35,0.039
inf_101013,Jordan Miller,Instagram,Art,Australia,730,240,3.04,20,2017,2949,8,17,3,50,0.0302,44,0.388,0,0.018,Photo,0.134,0.022,0.407,0.062,0.164,0.345,0.652,0.344,0.004,468.9,0.077
inf_101014,Emerson Miller,TikTok,Education,Brazil,2371,294,8.06,43,2020,2018,8,62,1,1721,0.0213,73,0.696,0,-0.614,Live,0.102,0.054,0.286,0.286,0.109,0.265,0.278,0.714,0.008,1175.72,0
inf_101015,Kai Kumar,Twitter,Tech,Brazil,100695,18859,5.34,375,2020,2130,5,2433,376,7006,0.0191,2582,0.247,0,0.512,Thread,0.302,0.017,0.178,0.177,0.034,0.593,0.863,0.136,0,1127.72,0.001
inf_101016,Rowan Garcia,Instagram,Beauty,Kenya,2754,648,4.25,169,2018,2668,5,60,3,162,0.032,-10,0.163,0,0.753,Story,0,0.006,0.183,0.187,0.033,0.591,0.474,0.526,0,277.73,0
inf_101017,Kai Hall,YouTube,Beauty,United Kingdom,11757,1417,8.3,201,2023,885,2,76,6,8415,0.0047,258,0.362,0,-0.368,Long-form,0.063,0.047,0.12,0.316,0.103,0.414,0.368,0.631,0.002,4512.98,0
inf_101018,Parker Johnson,Twitter,Health,Australia,8395,2643,3.18,42,2021,1507,4,261,20,928,0.027,340,0.084,0,-0.194,Image,0.599,0.038,0.132,0.363,0.027,0.441,0.848,0.149,0.003,189.65,0.061
inf_101019,Taylor Robinson,Instagram,Fashion,Australia,7879,352,22.38,353,2019,2531,5,179,29,355,0.0279,234,0.246,0,-0.094,Carousel,0.29,0.023,0.154,0.126,0.081,0.617,0.736,0.259,0.005,902.32,0
inf_101020,Taylor Johnson,YouTube,Parenting,Kenya,7815,1280,6.11,405,2021,1479,3,126,12,10087,0.0168,-66,0.442,0,0.038,Long-form,0.172,0.025,0.165,0.27,0.172,0.368,0.749,0.251,0,2303.51,0.035
inf_101021,Emerson Wang,Instagram,Gaming,Mexico,943,155,6.08,148,2018,2584,1,19,1,50,0.0248,53,0.218,0,0.146,Carousel,0.344,0.02,0.086,0.363,0.143,0.389,0.122,0.873,0.005,522.8,0.005
inf_101022,Dakota Harris,Twitter,Travel,Philippines,45076,11630,3.88,487,2023,1087,4,387,58,761,0.0119,620,0.104,0,-0.197,Link,0.438,0.026,0.156,0.179,0.109,0.53,0.411,0.587,0.003,2985.66,0.005
inf_101023,Rowan Lewis,Twitter,Gaming,Indonesia,79710,5956,13.38,373,2017,3238,1,857,23,2290,0.0129,2421,0.489,0,0.425,Image,0.34,0.097,0.204,0.145,0.032,0.522,0.202,0.797,0,2559.95,0.005
inf_101024,Casey Thomas,Twitter,Tech,United States,500,166,3.01,263,2019,2309,7,15,0,50,0.0292,18,0.843,1,0.163,Text,0.448,0.019,0.292,0.288,0.157,0.244,0.078,0.917,0.005,1751.09,0.039
inf_101025,Sam Taylor,YouTube,Beauty,Kenya,1719,547,3.14,265,2021,1504,4,106,2,1719,0.0493,535,0.529,0,0.374,Long-form,0.173,0.052,0.269,0.305,0.14,0.235,0.682,0.316,0.001,395.48,0
inf_101026,Robin Thomas,TikTok,Gaming,Kenya,4711,661,7.13,22,2020,1922,6,119,15,12917,0.0284,106,0.312,0,0.058,Short,0.214,0.018,0.178,0.164,0.157,0.483,0.355,0.644,0.001,1218.76,0
inf_101027,Quinn Martin,TikTok,Parenting,India,1575,234,6.73,63,2018,2761,2,22,2,1783,0.016,13,0.187,0,0.51,Short,0.06,0.027,0.158,0.206,0.088,0.522,0.074,0.921,0.004,896.78,0
inf_101028,Jordan Rodriguez,Instagram,Travel,Spain,14355,4137,3.47,14,2023,931,3,384,61,1188,0.0275,968,0.448,0,-0.003,Photo,0.055,0.005,0.338,0.151,0.018,0.487,0.634,0.365,0,1621.58,0.009
inf_101029,Rowan Walker,TikTok,Health,Kenya,2299,663,3.47,5,2023,840,5,74,7,2845,0.0291,99,0.27,0,-0.352,Short,0.502,0.026,0.311,0.241,0.065,0.357,0.421,0.579,0.001,2331.19,0.004
inf_101030,Kai Clark,Instagram,Tech,India,204118,64940,3.14,34,2019,2520,7,1368,75,3154,0.0056,3916,0.468,0,0.365,Photo,0.299,0.033,0.366,0.435,0.166,0,0.855,0.142,0.002,1501.51,0
inf_101031,Emerson Walker,YouTube,Health,Australia,59436,5773,10.3,425,2019,2341,4,863,128,55694,0.0169,1028,0.967,1,-0.401,Shorts,0.314,0.057,0.336,0.333,0.17,0.103,0.708,0.282,0.009,2251.43,0.035
inf_101032,Lee Harris,Instagram,Tech,United Kingdom,8977,935,9.6,55,2017,3001,2,195,13,635,0.0203,-438,0.212,0,-0.041,Reel,0.431,0.023,0.171,0.39,0.152,0.264,0.482,0.518,0,946.91,0.05
inf_101033,Sam Martinez,Instagram,Beauty,India,33042,3050,10.83,702,2020,1961,6,629,106,2020,0.0209,244,0.211,0,-0.179,Reel,0.324,0.045,0.186,0.24,0.036,0.493,0.753,0.247,0.001,3340.61,0.165
inf_101034,Reese Martinez,Instagram,Beauty,Kenya,37489,12655,2.96,182,2021,1510,2,860,51,917,0.0196,-1202,0.198,0,0.498,Carousel,0.188,0.037,0.184,0.469,0.038,0.272,0.751,0.242,0.008,1887.11,0
inf_101035,Rowan Wang,YouTube,Food,Spain,3589,657,5.46,54,2020,1992,7,63,2,1659,0.0242,-252,0.154,0,-0.052,Shorts,0.007,0.006,0.09,0.34,0.058,0.505,0.381,0.612,0.007,940.2,0.006
inf_101036,Sydney Anderson,Instagram,Tech,Kenya,1730,154,11.23,137,2019,2223,6,20,1,75,0.0151,-14,0.266,0,0.156,Reel,0.516,0.012,0.271,0.286,0.052,0.379,0.812,0.187,0.001,1551.73,0
inf_101037,Jamie Garcia,TikTok,Finance,Indonesia,8353,2282,3.66,49,2021,1610,2,148,4,22551,0.0189,-263,0.522,0,0.343,Short,0.486,0.036,0.05,0.428,0.153,0.333,0.407,0.592,0.001,2612.37,0.015
inf_101038,Kai Wilson,Instagram,Tech,Australia,25361,7594,3.34,827,2020,1847,4,602,15,1515,0.0181,-17,0.292,0,-0.134,Reel,0.349,0.061,0.193,0.298,0.095,0.352,0.52,0.477,0.003,1826.77,0.06
inf_101039,Morgan Walker,Instagram,Education,Spain,7980,1217,6.56,376,2020,2030,3,268,26,664,0.0318,154,0.243,0,0.193,Carousel,0.074,0.011,0.113,0.31,0.238,0.328,0.317,0.682,0,664.58,0.044
inf_101040,Jordan Davis,YouTube,Gaming,United States,709,46,15.41,5,2020,1886,5,17,0,1767,0.0185,18,0.114,1,0,Long-form,0.043,0.002,0.226,0.183,0.042,0.547,0.349,0.651,0.001,1326.25,0.115
inf_101041,Jules Thomas,TikTok,Finance,Spain,2040,1190,1.71,590,2023,734,5,29,0,1374,0.0214,14,0.254,1,0.134,Short,0.291,0.002,0.184,0.122,0.092,0.601,0.671,0.328,0.001,655.34,0.004
inf_101042,Rowan Wang,Instagram,Entertainment,United Kingdom,5675,847,6.7,255,2019,2341,1,104,7,307,0.019,-163,0.482,0,0.027,Reel,0.534,0.061,0.192,0.066,0.06,0.621,0.362,0.633,0.005,5000,0.009
